accident_id,date_time,location_lat,location_lon,severity,temperature,rain,visibility,Speed_Limit,traffic
A-1161776,2021-02-09 15:40:44,33.984287,-117.842697,1.0,11.3,0.1,10.0,40,1
A-1299604,2020-09-15 09:24:09,30.230021,-92.003029,1.0,29.9,0.3,10.0,40,1
A-1427725,2020-08-18 18:12:57,40.740604,-73.841385,2.0,23.55,8.1,10.0,45,0
A-1011100,2021-06-09 07:33:12,39.767208,-86.187347,1.0,23.05,11.8,10.0,35,1
A-2046318,2019-06-11 21:00:07,33.84462,-117.839409,1.0,27.4,0.0,10.0,45,1
A-6196842,2021-12-21 16:56:03,28.534556,-81.47570999999998,1.0,19.5,36.0,10.0,45,1
A-2392907,2018-12-12 08:34:18,34.963131,-82.286743,1.0,2.4,0.0,10.0,4,1
A-193530,2016-07-19 08:18:16,42.974331,-83.67643699999998,1.0,22.8,0.0,10.0,70,1
A-956806,2021-07-26 05:49:52,41.885849,-88.184731,1.0,25.6,0.0,10.0,40,1
A-7680175,2017-09-07 16:12:55,38.55886,-121.47126000000002,1.0,25.8,0.0,10.0,5,1
A-2681576,2018-07-02 08:47:18,40.071739,-75.15406800000002,1.0,27.65,0.0,10.0,35,1
A-2980785,2018-01-31 10:58:42,36.063499,-79.76724200000002,1.0,0.25,0.0,10.0,55,1
A-3498401,2016-06-21 13:45:09,42.40054,-83.07091,2.0,22.5,0.0,10.0,70,0
A-1834432,2019-11-20 18:57:57,32.755157000000004,-117.202133,2.0,16.0,17.8,10.0,65,0
A-1693143,2019-12-04 18:49:11,38.9245,-76.966003,1.0,4.85,0.3,10.0,30,1
A-3109524,2017-12-06 11:45:47,35.180244,-80.829224,1.0,12.2,6.3,10.0,35,1
A-7776839,2019-08-22 06:53:29,40.49904,-74.30004,1.0,27.6,0.5,10.0,50,0
A-4216598,2022-03-17 07:20:30,40.682511,-73.647675,1.0,10.5,5.2,1.0,55,0
A-3318435,2017-09-19 12:25:32,30.404087,-91.18338,1.0,27.4,4.9,10.0,35,1
A-2253008,2019-03-01 11:14:01,30.413309,-97.653053,1.0,10.2,1.6,3.0,50,1
A-4811293,2022-12-18 10:28:30,42.522226,-79.144986,1.0,-1.65,11.3,2.0,50,0
A-4880088,2022-12-10 06:42:00,40.336819,-78.788119,1.0,-0.6,0.3,10.0,5,1
A-1526856,2020-03-13 13:53:49,40.594273,-74.232124,2.0,13.6,9.2,10.0,50,0
A-5737701,2021-09-02 13:29:01,34.360847,-89.5798,1.0,24.85,0.0,10.0,100,0
A-3131745,2017-12-15 12:27:24,34.094215000000005,-84.278755,1.0,3.9,0.0,10.0,40,1
A-2571471,2018-09-07 20:02:06,34.031322,-118.433723,2.0,22.15,0.0,10.0,55,0
A-5672708,2021-08-03 08:34:00,29.61164,-90.665736,1.0,25.9,26.6,6.0,50,0
A-1656081,2020-02-19 17:24:04,42.323181,-71.115669,1.0,2.15,3.3,10.0,25,1
A-3168729,2017-11-06 16:45:46,42.962086,-85.664215,1.0,5.8,0.0,10.0,35,1
A-4380313,2023-01-03 12:26:00,30.48591,-81.642907,1.0,20.2,0.0,10.0,65,0
A-3511044,2016-12-01 04:35:19,32.3626,-109.62755,1.0,7.65,0.0,10.0,55,0
A-2622343,2018-08-02 17:41:19,41.234112,-96.093071,1.0,23.45,3.0,10.0,45,1
A-3010646,2018-02-14 19:21:55,41.849426,-73.55719,1.0,2.45,0.0,10.0,30,1
A-3101547,2017-12-01 12:10:20,30.690163,-91.147911,1.0,16.35,0.0,10.0,45,1
A-3027879,2018-02-22 05:48:37,41.857605,-87.64439399999998,2.0,0.05,0.0,10.0,35,0
A-6800113,2020-09-30 04:33:30,37.67002700000001,-79.50753,1.0,14.8,6.8,7.0,65,0
A-3359508,2017-08-06 04:54:53,40.666,-73.841606,1.0,21.2,0.0,10.0,40,1
A-5419894,2022-05-31 10:07:30,25.685462,-80.415318,1.0,24.6,16.1,10.0,55,0
A-3588094,2017-02-20 05:55:21,37.79328,-122.26345,1.0,13.6,40.3,7.0,65,0
A-185273,2016-11-11 18:53:16,42.930599,-85.666832,1.0,9.55,0.0,10.0,30,1
A-3417505,2016-06-08 17:28:29,35.366872,-118.950189,1.0,29.4,0.0,10.0,35,1
A-5734491,2021-12-18 19:23:09,35.087889000000004,-81.972116,1.0,15.85,8.8,10.0,4,1
A-3721040,2022-06-25 05:28:30,37.521789,-77.819709,1.0,24.75,0.0,10.0,55,0
A-5259787,2022-02-25 00:26:30,41.57128930072035,-87.43886589962273,1.0,-3.3,4.2,10.0,55,0
A-984925,2021-06-30 08:11:58,29.697556,-95.288399,2.0,26.85,3.4,10.0,60,0
A-2064211,2019-06-21 16:03:35,42.633121,-73.778091,1.0,19.35,9.8,10.0,65,1
A-4988929,2022-03-02 07:21:30,35.122539,-90.068009,1.0,13.45,0.0,10.0,55,0
A-3824438,2022-06-30 12:34:54,30.423051,-91.139503,1.0,25.7,2.5,6.0,40,1
A-7661619,2017-11-20 17:02:42,42.36904000000001,-83.21644,1.0,2.5,0.0,10.0,60,0
A-4710657,2022-07-09 15:58:04,32.749745000000004,-96.918804,1.0,34.65,0.3,10.0,45,1
A-7460237,2019-01-08 22:00:57,43.323613,-119.714274,1.0,-1.3,0.7,10.0,45,1
A-4706340,2022-05-14 09:08:18,37.110844,-93.450724,1.0,22.8,4.7,10.0,35,1
A-2780576,2018-06-25 17:14:35,35.881878,-78.839157,2.0,27.6,0.4,10.0,45,0
A-3829961,2022-12-24 20:55:30,40.154438,-82.969998,1.0,-16.2,0.2,10.0,55,0
A-6054006,2021-10-12 07:43:30,40.882694,-77.51209899999998,1.0,18.05,0.0,10.0,30,1
A-7686156,2017-09-22 03:18:57,33.675179,-117.840041,1.0,19.5,0.0,10.0,65,0
A-5377777,2022-11-01 07:20:50,35.85163,-78.624953,1.0,19.25,4.9,6.0,45,1
A-4335923,2023-01-27 07:44:30,44.30507100000001,-93.309032,1.0,-6.7,3.0,4.0,70,0
A-2817938,2018-05-11 07:24:30,33.393627,-81.732407,1.0,25.1,0.0,10.0,5,1
A-95074,2016-09-03 19:26:50,33.065418,-116.746719,2.0,20.65,0.0,10.0,55,0
A-7215706,2020-01-09 17:40:00,37.699601,-121.929534,1.0,9.15,5.6,10.0,65,1
A-812497,2021-11-18 07:41:22,41.223644,-96.004417,2.0,2.2,0.0,10.0,65,0
A-2318179,2019-01-04 15:14:00,35.329418,-97.547638,1.0,2.55,5.4,10.0,25,1
A-1948554,2019-07-02 16:16:08,34.122639,-118.47847,2.0,21.7,0.0,10.0,65,0
A-6415109,2021-02-08 17:04:30,39.212519,-94.47946,1.0,-12.15,1.2,4.0,65,0
A-6338529,2021-12-16 07:17:00,38.734324,-76.990814,1.0,12.25,0.0,10.0,55,0
A-6870665,2020-12-27 08:32:00,34.130031,-117.925573,1.0,14.15,0.0,10.0,65,0
A-755994,2022-01-04 07:40:36,35.948433,-84.156494,1.0,2.95,0.0,10.0,55,1
A-2122744,2019-05-24 08:45:40,32.25425,-110.901222,1.0,20.85,0.0,10.0,30,1
A-5321129,2022-01-25 17:20:30,41.569891,-87.386215,1.0,-12.0,0.0,10.0,55,0
A-5285368,2022-10-11 14:09:05,33.782156,-78.989411,1.0,20.6,0.0,10.0,45,1
A-568867,2022-07-12 08:21:41,32.703175,-96.563087,2.0,33.8,0.0,10.0,70,0
A-4101619,2023-02-21 23:07:38,39.187582,-94.516399,1.0,6.35,0.0,10.0,55,0
A-5927683,2021-10-17 15:49:00,33.452692,-117.643772,1.0,19.7,0.0,10.0,30,1
A-4159134,2022-02-14 16:53:00,38.657706,-121.363441,1.0,14.35,0.0,10.0,60,0
A-2743840,2018-06-05 21:39:32,47.55109,-122.304085,1.0,14.4,0.0,10.0,20,1
A-1511656,2020-03-04 17:06:18,38.365967,-77.766693,1.0,11.45,0.5,10.0,50,1
A-3561955,2017-02-08 19:10:00,40.20297,-74.63946999999997,1.0,10.0,0.4,10.0,55,0
A-2390838,2018-12-11 10:09:02,43.147785,-87.91595500000004,2.0,-2.0,0.0,7.0,55,0
A-5159598,2023-02-03 12:03:00,38.552585,-121.41489,1.0,8.8,5.6,9.0,30,1
A-7375791,2019-11-09 19:05:00,44.04033,-92.53364,1.0,2.1,0.1,10.0,55,1
A-2307740,2019-02-26 07:39:57,30.28289,-97.701752,1.0,15.45,2.5,1.0,35,1
A-4999796,2022-01-23 18:08:00,39.399464,-77.410836,1.0,-1.35,0.1,10.0,65,0
A-6673489,2020-12-23 03:01:00,36.728678,-119.736373,1.0,7.4,0.0,2.0,45,1
A-4522049,2022-08-19 18:21:11,40.92247367,-73.86118054,1.0,24.9,0.0,10.0,55,0
A-113762,2016-06-09 20:39:31,34.030716,-117.585854,1.0,22.0,0.0,10.0,65,1
A-5868520,2021-09-30 08:12:00,39.756523,-76.954206,1.0,15.35,0.0,10.0,40,1
A-4289275,2022-04-14 23:06:40,45.65777420975847,-110.7671105856382,1.0,-13.85,0.0,1.0,80,0
A-232058,2016-12-20 14:52:16,39.935867,-76.692123,1.0,-1.65,0.0,10.0,40,1
A-152396,2016-11-26 16:36:09,33.701347,-84.116447,2.0,11.6,0.0,10.0,45,0
A-4164686,2022-08-03 15:39:00,33.715821000000005,-117.844331,1.0,23.9,0.0,10.0,50,0
A-7699080,2017-08-22 07:08:11,38.89092,-104.75691,2.0,19.3,0.0,10.0,45,0
A-4746000,2022-05-23 13:41:30,33.982421,-118.274511,1.0,17.85,0.0,10.0,35,1
A-4836969,2022-06-27 20:26:30,34.208438,-118.473215,1.0,28.15,0.0,10.0,65,0
A-6897927,2020-10-02 21:08:09,46.636651,-114.581662,1.0,13.9,0.0,10.0,35,1
A-5394324,2022-11-15 06:29:00,33.839209999999994,-118.263139,1.0,13.6,0.0,10.0,65,0
A-7149893,2020-04-01 12:43:00,38.449288,-122.725969,1.0,11.45,0.0,10.0,65,1
A-4435235,2022-04-22 07:35:00,34.192838,-118.42086299999998,1.0,15.6,10.7,10.0,40,1
A-1412027,2020-08-05 07:57:00,41.4118,-81.615974,2.0,18.05,3.1,10.0,35,0
A-1521844,2020-03-10 14:58:18,43.003357,-87.892494,2.0,5.9,14.0,10.0,50,0
A-5659658,2021-07-29 18:21:22,25.944337,-80.18015,1.0,27.75,15.1,10.0,30,1
A-2707442,2018-07-17 16:17:54,37.428356,-79.904739,1.0,24.95,13.5,10.0,45,1
A-3066451,2018-01-15 11:08:19,43.020924,-85.668449,1.0,-7.4,4.2,1.8,25,1
A-7315354,2019-12-15 17:30:00,43.63755,-95.56526,1.0,-14.95,0.4,9.0,55,1
A-3284397,2017-09-04 15:33:30,42.916367,-87.935562,2.0,23.35,0.0,10.0,40,0
A-3862423,2022-09-20 18:19:00,35.497125,-80.869341,1.0,24.85,0.0,10.0,25,1
A-6516209,2021-02-02 15:48:00,37.686593,-121.05748,1.0,14.05,12.0,10.0,30,1
A-2750807,2018-06-08 14:16:54,30.506748,-87.162918,2.0,26.25,1.9,10.0,35,0
A-6975042,2020-11-14 02:30:26,39.095341,-94.571549,1.0,10.95,6.0,10.0,55,0
A-337077,2017-02-17 22:31:07,38.20208,-121.595161,1.0,12.6,13.2,4.0,30,1
A-1155617,2021-02-12 05:59:49,42.456749,-88.99539200000002,2.0,-14.65,1.8,10.0,55,0
A-6221810,2021-10-15 15:27:07,39.974492,-75.58389100000002,1.0,21.15,0.0,9.0,40,1
A-2587415,2018-09-16 09:09:22,38.566666,-90.40683,1.0,25.15,0.1,10.0,35,1
A-1840322,2019-11-23 11:01:21,43.05415,-83.704712,1.0,0.55,0.0,10.0,35,1
A-6689568,2020-10-08 01:42:00,35.717593,-78.837128,1.0,21.65,0.0,10.0,65,0
A-1049915,2021-05-11 06:47:37,26.164684,-80.216415,1.0,27.2,0.7,10.0,40,1
A-6537920,2021-01-06 02:29:17,40.619588,-74.02329399999998,1.0,2.3,0.0,10.0,45,1
A-5390880,2023-01-27 08:28:42,32.350751,-95.295824,1.0,7.6,0.0,10.0,55,0
A-6632974,2020-11-24 14:05:00,38.78652,-77.65042199999998,1.0,6.0,0.0,10.0,55,0
A-4820038,2022-07-17 15:00:00,30.288369,-81.989304,1.0,26.45,9.1,10.0,35,1
A-1919161,2019-08-17 11:45:03,34.089512,-118.25927,1.0,21.3,0.0,9.0,5,1
A-4501411,2022-09-17 21:00:18,32.816119,-96.761521,1.0,28.25,5.2,10.0,35,1
A-5149643,2022-07-29 14:59:59,39.084741,-76.97359499999997,1.0,25.05,2.9,10.0,45,1
A-7695287,2017-08-14 15:01:26,35.232645,-80.807919,1.0,26.05,5.0,10.0,4,1
A-428808,2017-04-05 11:07:45,32.720219,-97.123283,1.0,17.55,0.0,10.0,45,1
A-6735450,2020-12-01 04:06:04,29.78123,-95.424313,1.0,8.0,0.0,10.0,30,1
A-6178503,2021-07-30 17:22:30,34.199679,-118.396457,1.0,26.8,0.0,10.0,65,0
A-316010,2017-02-08 10:05:46,38.011936,-121.867256,1.0,16.4,6.1,10.0,50,0
A-1803051,2019-11-06 09:52:20,37.596741,-120.962669,1.0,15.95,0.0,8.0,40,1
A-2838085,2018-05-21 06:44:54,33.348946000000005,-111.980415,1.0,27.95,0.0,10.0,50,1
A-5269061,2022-01-31 16:25:00,29.651952,-95.264931,1.0,15.65,10.2,4.0,35,1
A-2523909,2018-10-17 15:26:21,35.820965,-78.664177,1.0,19.3,5.3,10.0,45,1
A-5733944,2021-09-05 09:42:29,32.326768,-111.046136,1.0,28.7,0.0,10.0,40,1
A-4166702,2022-04-29 15:24:00,39.507743,-104.87214,1.0,14.3,0.0,10.0,55,0
A-6199211,2021-11-04 13:18:00,33.930854,-118.178926,1.0,19.1,0.0,3.0,65,0
A-7636052,2018-01-22 16:57:15,26.618796000000003,-81.748979,1.0,22.55,0.0,10.0,45,1
A-6424927,2021-02-10 14:27:08,25.749912,-80.33583,1.0,23.35,0.1,10.0,30,1
A-7627106,2018-01-03 05:30:21,25.8878,-80.32394000000002,1.0,16.05,11.5,4.0,55,0
A-6757032,2020-11-18 18:15:00,40.480878,-79.964672,1.0,2.85,0.0,10.0,40,1
A-2411685,2018-12-21 18:10:58,38.008579,-121.329262,1.0,10.9,0.9,10.0,50,1
A-2881409,2018-04-12 16:28:46,44.97707,-93.088501,2.0,4.95,2.6,10.0,35,0
A-2015009,2019-08-08 19:12:00,39.04443,-121.101784,1.0,24.55,0.0,10.0,45,1
A-4582577,2022-04-17 01:58:00,34.386728000000005,-117.412478,1.0,15.5,0.0,10.0,70,0
A-5683755,2021-08-25 06:31:00,40.028358,-111.958228,1.0,23.55,0.0,10.0,45,1
A-2880288,2018-04-12 21:14:26,43.130077,-77.475876,1.0,6.55,5.6,10.0,40,1
A-1180110,2021-01-26 07:55:03,41.976543,-87.74681899999999,2.0,-0.75,15.4,0.5,35,0
A-2887394,2018-04-16 17:42:36,35.23603400000001,-80.839546,2.0,13.25,20.7,10.0,35,0
A-6735877,2020-12-13 21:00:00,32.39826,-93.756678,1.0,8.0,25.3,4.0,45,1
A-5654890,2021-05-21 10:54:30,32.80552983268353,-96.8173706526908,1.0,23.65,1.6,10.0,30,1
A-5333495,2023-01-24 15:47:00,36.365697,-119.332142,1.0,6.2,0.0,10.0,55,0
A-3608844,2017-04-19 18:02:00,37.80811,-122.36719,1.0,12.45,0.3,10.0,50,0
A-5087248,2022-08-26 16:44:00,40.41657100000001,-79.013785,1.0,23.05,0.8,10.0,40,1
A-5486403,2021-12-07 16:53:03,35.773236,-80.86924300000003,1.0,8.7,0.1,10.0,40,1
A-3060788,2018-01-11 16:00:48,44.87302,-93.080627,2.0,-6.35,4.2,0.8,60,0
A-2371037,2018-11-30 10:44:10,40.099186,-84.60734599999998,1.0,3.75,1.8,1.5,35,1
A-6368685,2021-02-12 02:11:00,45.78883767106157,-120.03489375057204,1.0,-4.5,4.4,1.0,70,0
A-7538180,2018-09-19 07:13:55,32.88048,-96.69133,1.0,27.75,0.4,10.0,40,1
A-3286844,2017-09-05 08:17:00,29.435871,-98.494118,2.0,27.55,0.3,2.0,60,0
A-884442,2021-09-24 17:34:21,36.173698,-86.602226,1.0,16.8,0.0,10.0,45,1
A-4636504,2022-02-21 12:04:53,33.550602000000005,-86.829487,1.0,12.35,11.5,7.0,30,1
A-2945249,2018-03-14 17:30:08,32.791443,-96.821495,1.0,10.6,0.0,10.0,60,1
A-1300545,2020-09-16 06:53:17,35.834835,-78.671143,2.0,20.05,0.0,10.0,60,0
A-3731154,2022-03-10 05:24:30,39.689361,-104.828756,1.0,-14.95,2.6,10.0,65,0
A-6738032,2020-09-14 14:08:00,36.76298900000001,-76.26828,1.0,23.85,1.2,7.0,70,0
A-1918854,2019-08-17 09:48:11,29.69755,-95.459206,2.0,30.65,3.6,10.0,60,0
A-3230205,2017-10-06 16:05:41,37.96946,-122.058723,2.0,22.45,0.0,10.0,65,0
A-3377712,2017-08-15 06:26:13,26.102942,-80.265091,2.0,27.7,11.7,10.0,65,0
A-2658034,2018-08-19 21:58:48,34.316272999999995,-118.490082,2.0,27.35,0.0,10.0,65,0
A-1617009,2020-01-28 08:29:36,38.66085800000001,-121.337273,1.0,11.95,2.1,10.0,40,1
A-974459,2021-07-08 09:16:24,40.809021,-73.968399,1.0,25.75,14.0,8.0,50,1
A-2762705,2018-06-14 16:39:57,34.047024,-118.446587,2.0,21.8,0.0,10.0,30,0
A-700026,2022-02-23 14:43:47,35.599174,-97.504082,1.0,-7.9,2.8,10.0,65,1
A-1812684,2019-11-11 15:27:20,40.61636,-111.905441,2.0,7.65,0.0,10.0,70,0
A-4373726,2022-11-11 11:39:00,33.961694,-84.519743,1.0,17.9,22.5,10.0,30,1
A-5098375,2022-09-01 07:37:16,41.05842948,-73.83107543,1.0,22.95,0.0,10.0,55,0
A-1893888,2019-09-05 06:20:50,39.009739,-77.41731999999998,1.0,24.1,0.1,10.0,35,1
A-7745328,2019-05-31 17:43:52,40.471574,-74.409512,2.0,21.95,15.2,10.0,65,0
A-3422097,2016-05-23 08:36:56,32.84602,-117.19729,1.0,16.15,0.0,10.0,45,1
A-2221188,2019-03-15 20:34:52,33.003933,-80.668938,2.0,22.1,0.4,10.0,70,0
A-5947118,2021-07-26 05:14:30,32.8138,-96.628322,1.0,30.35,0.0,10.0,70,0
A-6861997,2020-11-01 14:11:00,25.970307,-80.165737,1.0,26.7,4.8,10.0,55,0
A-1892513,2019-09-04 10:31:59,30.33765,-97.558487,1.0,31.05,0.3,10.0,50,1
A-5608724,2021-07-09 15:30:15,25.733232,-80.311561,1.0,27.55,0.1,10.0,35,1
A-2066198,2019-06-21 10:53:24,37.107719,-122.111526,1.0,14.75,0.0,10.0,45,1
A-1937415,2019-08-28 07:53:01,39.062981,-84.528847,1.0,21.15,0.2,7.0,35,1
A-5413625,2022-10-16 15:01:00,32.809086,-117.21762,1.0,19.8,4.7,10.0,60,0
A-2552605,2018-10-30 16:12:26,43.012154,-83.654434,2.0,6.55,1.8,10.0,60,0
A-5873644,2021-07-22 17:03:30,40.02867,-75.464454,1.0,21.45,0.0,10.0,4,1
A-6396459,2021-02-21 13:25:30,40.387525,-106.678188,1.0,-11.4,2.4,10.0,70,0
A-3869792,2022-06-26 00:36:17,40.82372546,-73.87693047,1.0,25.8,0.0,10.0,50,0
A-1744508,2019-10-09 09:29:42,34.07029,-117.217468,1.0,21.75,0.0,5.0,5,1
A-4298039,2023-01-19 16:43:34,34.156389000000004,-118.300781,1.0,9.65,0.1,10.0,55,0
A-4822040,2022-04-07 14:44:00,34.06618,-117.471221,1.0,24.65,0.0,10.0,65,0
A-1136127,2021-02-28 13:12:38,40.477936,-74.406601,2.0,3.95,7.1,10.0,65,0
A-5093424,2022-03-03 13:39:00,35.34405827505424,-82.44302630385187,1.0,13.5,0.0,10.0,65,0
A-1939741,2019-08-29 17:41:41,39.123566,-77.23111,1.0,21.7,0.4,10.0,50,1
A-2609190,2018-09-26 06:27:56,32.998978,-96.824715,1.0,22.9,75.8,10.0,40,1
A-1488110,2020-06-24 14:41:54,29.869896,-95.407791,2.0,25.4,49.1,10.0,60,0
A-272258,2017-01-20 20:56:27,29.73086,-95.410934,2.0,18.25,0.2,8.0,60,0
A-1585315,2020-01-10 17:22:03,26.351255,-80.11853,2.0,23.75,1.6,8.0,65,0
A-3030307,2018-02-23 11:51:53,33.901070000000004,-84.244003,2.0,18.25,1.1,10.0,5,0
A-2726576,2018-07-26 12:59:48,44.78622100000001,-122.655586,1.0,26.1,0.0,10.0,50,1
A-7276040,2020-02-25 16:29:00,32.866446,-117.229858,1.0,16.95,0.0,10.0,65,1
A-5983010,2021-04-15 06:11:00,41.2078607080402,-73.73556733096248,1.0,11.1,20.6,5.0,55,0
A-4342503,2023-01-22 15:01:00,43.195356,-77.575885,1.0,1.1,2.3,10.0,30,1
A-1034964,2021-05-21 11:19:29,42.31929,-71.12389399999998,1.0,18.4,0.0,10.0,25,1
A-3522005,2016-06-20 16:08:46,41.3609,-72.03159000000002,1.0,19.65,0.0,10.0,65,0
A-2617314,2018-07-31 14:31:10,44.895721,-93.247345,1.0,21.45,0.0,10.0,60,1
A-28066,2016-08-20 15:41:14,38.559223,-121.363007,1.0,24.9,0.0,10.0,45,1
A-4046669,2022-02-25 11:51:30,36.724547,-76.635708,1.0,11.2,0.3,10.0,30,1
A-7671045,2017-10-12 18:48:23,33.12852,-117.11288,2.0,18.8,0.0,10.0,65,0
A-6340371,2021-01-15 21:32:17,43.070196,-123.353954,1.0,9.75,1.3,10.0,65,0
A-1940048,2019-08-29 18:41:01,35.799011,-78.568375,1.0,23.95,0.0,10.0,25,1
A-1774701,2019-10-24 16:25:16,39.695869,-86.186874,2.0,13.55,0.0,10.0,45,0
A-2485585,2018-11-28 06:49:55,33.551987,-84.268501,2.0,1.05,0.0,10.0,65,0
A-3090467,2018-01-27 13:43:33,36.095932,-79.81671899999998,1.0,8.3,0.0,10.0,35,1
A-7650248,2017-12-19 06:32:06,29.78448,-95.46853,1.0,21.4,5.5,0.2,60,0
A-18551,2016-11-24 08:18:55,37.735542,-122.407066,1.0,10.3,0.0,10.0,50,0
A-4883455,2022-06-28 10:09:00,33.590931,-117.626818,1.0,24.6,0.0,10.0,40,1
A-21844,2016-09-25 07:22:16,37.702499,-122.01693,2.0,25.4,0.0,10.0,65,0
A-7036409,2020-05-18 18:24:28,30.65509,-87.91663,2.0,23.25,14.0,10.0,signals,0
A-2093833,2019-05-09 08:48:02,34.252777,-119.210403,1.0,15.35,0.3,10.0,45,1
A-1186398,2021-01-21 10:30:47,29.86727,-95.56427,1.0,18.2,7.6,1.0,65,1
A-5786262,2021-12-20 18:06:30,43.090986013206994,-83.65645766218348,1.0,-0.25,0.0,10.0,35,1
A-6466924,2021-01-24 01:04:00,37.315911,-77.400172,1.0,0.25,0.0,10.0,55,0
A-4503561,2022-10-12 08:30:05,41.046637,-81.565058,1.0,16.55,1.0,10.0,55,0
A-5524124,2021-06-09 16:50:02,40.87782025317728,-73.90392422640845,1.0,26.0,2.2,10.0,25,1
A-6623565,2020-12-17 14:13:00,36.85473,-121.633065,1.0,12.1,9.5,10.0,55,0
A-18818,2016-11-26 00:45:28,37.971985,-121.331406,1.0,9.15,8.6,3.0,50,0
A-2112082,2019-05-20 17:36:39,37.45414,-79.468231,1.0,23.35,0.0,10.0,65,1
A-1927798,2019-08-22 16:52:36,34.983341,-81.971642,1.0,27.6,0.8,10.0,40,1
A-3188821,2017-11-16 19:41:07,35.44088,-80.844414,1.0,10.85,0.0,10.0,45,1
A-6377505,2021-01-05 15:43:00,37.633119,-77.450877,1.0,4.75,0.2,10.0,65,0
A-6494945,2021-02-16 15:57:00,42.48311161974677,-83.44602227171207,1.0,-9.8,15.4,7.0,4,1
A-6775612,2020-09-28 13:06:00,34.13657,-117.458728,1.0,28.4,0.0,10.0,45,1
A-1235142,2020-12-10 10:23:05,30.391668,-91.090981,1.0,14.9,0.0,1.0,40,1
A-1231663,2020-12-13 07:00:52,34.067661,-117.437012,2.0,12.45,0.0,10.0,65,0
A-2258965,2019-02-01 08:12:32,30.23201,-97.800522,1.0,14.95,1.6,5.0,35,1
A-726902,2022-02-01 16:24:55,34.092152,-84.285622,1.0,5.9,0.0,10.0,45,1
A-1128239,2021-03-07 19:01:29,33.186871000000004,-97.107727,2.0,11.0,0.0,10.0,35,0
A-6121935,2021-04-04 13:19:00,34.221156835392854,-117.40952610913556,1.0,18.65,0.0,10.0,65,0
A-4946970,2022-09-07 16:12:59,40.69658875,-74.25786853,1.0,20.15,1.7,10.0,55,0
A-1162086,2021-02-08 18:52:52,38.853245,-77.2202,2.0,-2.2,0.0,10.0,45,0
A-5999328,2021-12-17 19:35:00,30.444602000000003,-91.135761,1.0,21.1,0.9,8.0,40,1
A-4611501,2022-02-13 06:04:26,40.00644564609525,-75.78760743105038,1.0,2.2,6.3,5.0,55,0
A-4880359,2022-02-19 14:03:25,35.220326,-80.81225,1.0,6.2,0.0,10.0,4,1
A-2231675,2019-03-21 06:54:41,30.32147,-97.711037,1.0,16.0,0.0,10.0,40,1
A-2463658,2018-11-16 12:40:27,34.071472,-118.122879,2.0,18.05,0.0,10.0,30,0
A-3809216,2022-05-28 16:34:00,38.764581,-120.337269,1.0,14.3,1.1,10.0,60,0
A-6610511,2020-11-04 22:53:00,28.370827,-82.686975,1.0,20.35,0.0,10.0,45,1
A-2260627,2019-02-02 19:30:47,38.560219,-121.479729,1.0,12.8,35.0,10.0,5,1
A-6220246,2021-09-05 10:27:41,28.3459,-81.532774,1.0,26.45,1.7,10.0,50,0
A-7510641,2018-11-29 17:42:12,33.75119,-84.4963,2.0,5.75,0.0,10.0,65,0
A-7252964,2020-02-06 18:15:30,34.06402,-117.81204,1.0,10.1,0.0,10.0,50,1
A-1616243,2020-01-28 16:19:48,30.217836,-97.962227,1.0,16.65,5.4,10.0,45,1
A-1952508,2019-07-05 08:00:49,26.80109,-80.132362,1.0,28.15,4.8,10.0,70,1
A-3018211,2018-02-17 08:08:55,38.803112,-90.475372,1.0,2.3,4.6,3.0,40,1
A-3716395,2022-01-05 06:51:30,38.560722,-121.480876,1.0,10.5,0.2,2.0,65,0
A-4885031,2022-12-26 12:49:00,41.075612,-77.573927,1.0,-7.55,0.0,10.0,4,1
A-1676803,2020-01-03 06:29:31,39.682758,-75.588577,1.0,7.25,6.1,10.0,30,1
A-3945850,2022-05-12 16:33:00,37.69968400000001,-121.987656,1.0,10.75,0.0,10.0,65,0
A-983257,2021-07-01 06:42:51,32.823215000000005,-96.629768,2.0,27.75,0.9,7.0,65,0
A-3569507,2017-03-16 07:25:31,39.82745,-104.98693,1.0,14.15,0.0,50.0,60,0
A-6263573,2021-12-08 14:03:30,44.964587,-93.244191,1.0,-10.8,0.0,10.0,25,1
A-1858991,2019-10-02 10:49:35,34.172691,-79.80364200000002,1.0,27.8,0.3,10.0,40,1
A-7219503,2020-01-12 19:26:00,39.555217,-123.430307,1.0,4.1,1.7,6.0,35,1
A-2137453,2019-05-02 17:32:52,42.883305,-78.768959,1.0,12.1,9.2,9.0,35,1
A-875603,2021-10-05 07:39:34,30.68765800000001,-97.657539,1.0,24.6,0.0,10.0,70,1
A-6471814,2021-01-30 19:06:00,27.114847,-82.389811,1.0,16.1,0.0,10.0,70,0
A-1902404,2019-09-10 08:04:04,41.787079,-72.71416500000002,1.0,18.4,0.9,10.0,4,1
A-6813893,2020-12-02 17:46:00,30.697013,-86.755996,1.0,6.5,0.0,10.0,40,1
A-7390600,2019-09-17 22:06:00,35.26794,-119.00299,1.0,23.65,0.0,10.0,60,1
A-3623542,2017-05-31 09:44:36,38.273564,-122.460648,1.0,19.0,0.2,9.0,35,1
A-7710903,2019-04-18 07:23:35,35.76871,-78.00413,1.0,20.05,0.0,10.0,55,0
